path_length,mean_velocity,rms_ml,rms_ap,sway_amp_ml,sway_amp_ap,mean_ml,mean_ap,ellipse_area_95,mass_mean,n_used,trial_id,label,subject
18.06472831701784,0.7225891326807136,0.19175031282954794,0.11371757490446964,1.0268226575074018,0.5335101129650468,-0.29957410332172757,-4.496863294878185,0.3946553287620317,58.48579199933356,2501,0020,slouched,S03
6.4645361890148365,1.2929072378029673,0.24299980198946988,0.5230174337385423,1.1098636692893644,1.8882682242574966,0.42545451222683095,-4.0152285709826465,2.2429153321486996,91.35248451548452,501,0021,baseline,S04
18.24874593725274,0.7299498374901096,0.26248036891374465,0.10412616929854625,1.6588537498827023,0.5297031976379452,1.456894296809132,-2.9181529677558977,0.4930632468218363,85.7950054548484,2501,0022,slouched,S04
22.40254033144334,0.8961016132577336,0.22408737070542967,0.26818266034227084,1.4452526718351404,1.4475374624013848,1.5465655105245255,-2.868512666070116,1.1078874341906502,85.26664261579474,2501,0023,slouched,S04
33.74243721100018,1.3496974884400073,0.666594092151468,0.37214037259462246,3.363362924018375,2.0815888363697095,2.154671246116554,-2.694181283286416,4.381646899063568,85.37337436854384,2501,0024,slouched,S04
25.90125426420996,1.0360501705683984,0.30863333671396637,0.24319176131043418,1.8353957280322613,1.4071371681679814,1.6364303816981318,-3.341183104488794,1.4075120390585913,87.76162933022327,2501,0025,neutral,S04
23.34993752106992,0.9336240512223166,0.2938365471954017,0.19173253530901754,1.5611321604247712,1.0477461605343281,1.9777833223912769,-3.539520841534121,1.0580264423680255,87.41714609926716,2502,0026,neutral,S04
26.48264665938371,1.0593058663753485,0.3236157706402137,0.19281332760512457,2.4239085372474967,0.9309943812202457,1.8054400548503002,-3.7441992719244768,1.171987647079087,87.20205179940021,2501,0027,neutral,S04
4.847094488972884,0.9694188977945768,0.14977357506121827,0.43856632032039794,0.667272077618706,1.5804761185531366,-0.373272300860264,-2.766919907491486,1.0594602894950262,44.43571094905095,501,0028,baseline,S05
32.78448707375705,1.311379482950282,0.22655784732516693,0.3346779098855971,1.1595922023442622,1.5573391277964674,-1.4182248978107923,1.142357694379714,1.427620951367988,43.82815116294569,2501,0029,neutral,S05
17.1306109387168,0.685224437548672,0.06811677472299027,0.16892119983641204,0.49589271474791097,0.9515105773667057,-1.0941783664503055,-1.121466721810742,0.21633952238274962,43.08774310896368,2501,0030,neutral,S05
16.279979586784393,0.6511991834713757,0.1435640510241782,0.1574218593013196,0.6475408190656113,0.6979953567498998,-1.1092514492106733,-1.225668183580637,0.20658753055267084,42.95885782405864,2501,0031,neutral,S05
18.090297254083758,0.7236118901633504,0.2018465002660529,0.3705011980193127,1.0583013091905396,1.1249422884581435,-1.2760212482912414,-4.876850341546848,0.894104350126492,42.34759904365212,2501,0032,slouched,S05
18.140444829075374,0.725617793163015,0.3663958416469825,0.2097408830160111,1.1804906916082705,0.7784909138978149,-1.4344167150597709,-5.4839990062473465,0.4888042876094846,42.519725331556145,2501,0033,slouched,S05
26.72251379840946,1.0689005519363783,0.5362815870207002,0.6328863367836618,1.9551370834165127,2.898600335972418,-1.244412827270266,-5.303370853843961,6.1689624734911,41.74926239253582,2501,0034,slouched,S05
